path,bb_x1,bb_y1,bb_x2,bb_y2,width,height
/home/ubuntu/MSU-MFSD/22/spoof/22_160_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_268_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_119_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_44_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_103_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_223_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_134_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_87_01_03.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_112_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_180_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_43_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_64_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_48_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_209_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_178_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_153_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_119_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_118_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_221_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_0_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_102_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_255_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_74_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_283_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_42_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_128_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_148_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_282_01_03.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_14_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_192_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_272_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_36_01_03.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_59_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_160_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_54_01_03.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_18_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_207_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_177_01_03.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_85_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_198_01_03.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_149_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_198_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_234_01_03.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_90_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_89_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_0_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_176_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_179_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_180_01_03.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_187_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_192_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_42_01_03.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_27_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_297_01_03.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_289_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_54_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_240_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_87_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_17_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_204_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_289_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_48_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_164_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_193_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_163_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_58_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_51_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_237_01_03.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_283_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_298_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_13_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_267_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_179_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_177_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_57_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_102_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_34_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_224_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_88_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_119_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_234_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_216_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_162_01_03.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_32_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_74_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_163_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_88_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_164_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_128_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_209_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_223_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_253_00_02.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_133_01_02.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_16_00_01.jpg,276.32346,123.3709,417.62857,330.2596,640,480
/home/ubuntu/MSU-MFSD/22/spoof/22_32_01_01.jpg,276.32346,123.3709,417.62857,330.2596,720,480
/home/ubuntu/MSU-MFSD/22/spoof/22_237_00_03.jpg,276.32346,123.3709,417.62857,330.2596,640,480
