path,bb_x1,bb_y1,bb_x2,bb_y2,width,height
/home/ubuntu/kosmos/0/live/1_0.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/live/1_120.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/live/1_150.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/live/1_180.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/live/1_210.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/live/1_240.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/live/1_270.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/live/1_30.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/live/1_300.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/live/1_330.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/live/1_60.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/live/1_90.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/spoof/98_0.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/spoof/98_120.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/spoof/98_150.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/spoof/98_180.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/spoof/98_210.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/spoof/98_240.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/spoof/98_270.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/spoof/98_30.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/spoof/98_300.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/spoof/98_330.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/spoof/98_60.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/0/spoof/98_90.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/1/live/2_0.jpg,129.5323,266.43454,320.52527,519.542,450,800
/home/ubuntu/kosmos/1/live/2_120.jpg,129.5323,266.43454,320.52527,519.542,450,800
/home/ubuntu/kosmos/1/live/2_150.jpg,129.5323,266.43454,320.52527,519.542,450,800
/home/ubuntu/kosmos/1/live/2_180.jpg,129.5323,266.43454,320.52527,519.542,450,800
/home/ubuntu/kosmos/1/live/2_210.jpg,129.5323,266.43454,320.52527,519.542,450,800
/home/ubuntu/kosmos/1/live/2_30.jpg,129.5323,266.43454,320.52527,519.542,450,800
/home/ubuntu/kosmos/1/live/2_60.jpg,129.5323,266.43454,320.52527,519.542,450,800
/home/ubuntu/kosmos/1/live/2_90.jpg,129.5323,266.43454,320.52527,519.542,450,800
/home/ubuntu/kosmos/1/spoof/99_0.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/1/spoof/99_120.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/1/spoof/99_30.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/1/spoof/99_60.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/1/spoof/99_90.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/10/live/3_0.jpg,129.5323,266.43454,320.52527,519.542,720,1280
/home/ubuntu/kosmos/10/live/3_120.jpg,129.5323,266.43454,320.52527,519.542,720,1280
/home/ubuntu/kosmos/10/live/3_180.jpg,129.5323,266.43454,320.52527,519.542,720,1280
/home/ubuntu/kosmos/10/live/3_210.jpg,129.5323,266.43454,320.52527,519.542,720,1280
/home/ubuntu/kosmos/10/live/3_240.jpg,129.5323,266.43454,320.52527,519.542,720,1280
/home/ubuntu/kosmos/10/live/3_270.jpg,129.5323,266.43454,320.52527,519.542,720,1280
/home/ubuntu/kosmos/10/live/3_30.jpg,129.5323,266.43454,320.52527,519.542,720,1280
/home/ubuntu/kosmos/10/live/3_300.jpg,129.5323,266.43454,320.52527,519.542,720,1280
/home/ubuntu/kosmos/10/live/3_330.jpg,129.5323,266.43454,320.52527,519.542,720,1280
/home/ubuntu/kosmos/10/live/3_60.jpg,129.5323,266.43454,320.52527,519.542,720,1280
/home/ubuntu/kosmos/10/live/3_90.jpg,129.5323,266.43454,320.52527,519.542,720,1280
/home/ubuntu/kosmos/10/spoof/100_30.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/10/spoof/100_330.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/10/spoof/100_360.jpg,129.5323,266.43454,320.52527,519.542,1080,1920
/home/ubuntu/kosmos/100/live/4_0.jpg,129.5323,266.43454,320.52527,519.542,352,640
/home/ubuntu/kosmos/100/live/4_120.jpg,129.5323,266.43454,320.52527,519.542,352,640
/home/ubuntu/kosmos/100/live/4_150.jpg,129.5323,266.43454,320.52527,519.542,352,640
/home/ubuntu/kosmos/100/live/4_180.jpg,129.5323,266.43454,320.52527,519.542,352,640
