path,bb_x1,bb_y1,bb_x2,bb_y2,width,height
10001436895_0.jpg,88.14629,133.15395,276.03473,368.52365,440,492
10003645676_0.jpg,296.89297,270.51062,928.0706,1050.552,1296,1355
10004446093_1.jpg,200.6484,144.63982,392.08502,434.71295,586,588
10004446093_17.jpg,117.411354,184.42221,371.7888,590.5689,658,826
10004446093_2.jpg,150.7209,99.63402,398.926,450.6289,532,568
10004446093_3.jpg,126.854004,73.78589,320.39,291.69324,414,438
10004446093_4.jpg,149.43321,121.93047,369.1939,380.2786,494,504
10004446093_7.jpg,144.11546,95.857414,344.4611,373.01315,470,492
10004916254_0.jpg,115.28316,72.25478,262.0343,279.2289,406,370
10009865324_0.jpg,178.73361,123.394615,456.18185,501.29605,652,618
10009875486_0.jpg,205.96097,181.97916,475.51596,566.9362,694,744
10009875486_1.jpg,273.19498,128.26627,505.94122,473.6151,684,650
10011648266_14.jpg,167.04726,150.87115,320.55673,322.00696,492,500
100121306_0.jpg,166.89943,103.56933,398.47818,457.19412,566,566
10012551673_0.jpg,167.7699,86.117805,355.21164,375.5463,516,480
10012551673_1.jpg,150.86588,113.16938,325.1248,356.61496,482,474
10012551673_10.jpg,130.98581,98.42061,285.70523,315.85974,430,428
10012551673_11.jpg,115.398766,61.57291,349.38293,364.43604,444,422
10012551673_13.jpg,144.22327,145.08633,299.4054,328.7387,442,430
10012551673_2.jpg,150.97917,108.09802,337.7804,356.48618,490,470
10012551673_3.jpg,134.60062,103.12069,310.95837,360.13547,456,456
10012551673_5.jpg,142.9701,102.59794,309.30762,322.03348,442,442
10012551673_6.jpg,149.74002,127.55631,310.2181,333.8865,468,466
10012551673_7.jpg,158.27011,127.40765,389.10153,438.05496,568,558
10012551673_8.jpg,155.74866,123.870056,320.63498,339.30096,470,458
10012551673_9.jpg,136.48401,112.18409,325.90396,390.08755,472,508
10013113076_0.jpg,147.95564,134.13286,311.63803,340.49655,452,450
10013113076_1.jpg,106.771385,116.82692,279.53415,329.88083,438,422
10013147224_0.jpg,119.108826,115.15178,346.75653,381.30917,458,458
10013349094_0.jpg,246.95284,146.09735,559.6541,584.883,776,734
10013349094_1.jpg,219.47153,137.96852,460.1401,508.76193,666,648
10013554876_0.jpg,460.96533,301.37555,949.1215,1003.634,1236,1338
10014131335_3.jpg,133.25528,82.40637,237.37434,243.23419,364,342
10014141323_1.jpg,95.37796,75.95876,242.29475,258.00043,255,340
10014141323_2.jpg,115.42102,82.42438,239.67058,235.98601,332,332
10014141323_3.jpg,124.768105,85.2702,249.95114,253.9132,358,368
10014368575_0.jpg,180.2656,209.34161,505.4809,680.60333,740,834
10014368575_1.jpg,197.94579,116.57448,489.93082,559.1883,692,660
10014368575_2.jpg,284.0549,245.22495,626.1961,696.0822,790,890
10014585176_0.jpg,429.4237,190.67586,933.2471,865.4832,1396,1338
10014990385_0.jpg,129.62032,95.04136,294.469,325.31723,426,428
10014990385_1.jpg,161.41992,96.379974,329.0227,363.42438,460,460
10014990385_2.jpg,130.32188,113.38915,298.93954,328.72818,450,420
10015348325_0.jpg,104.789185,97.112045,305.8726,357.42673,418,418
10015348325_1.jpg,145.33124,118.54067,349.998,396.48032,486,486
10015348325_2.jpg,185.2006,170.74478,420.29248,442.01013,608,608
10016287804_0.jpg,351.89276,347.2765,889.0252,1108.1022,1350,1454
10017150445_0.jpg,196.5286,188.25331,504.91818,521.7354,714,689
1001715601_0.jpg,324.3188,208.18694,728.5561,832.356,1018,994
10020518914_0.jpg,153.47903,168.04382,378.1337,461.8739,536,558
10021549135_0.jpg,345.97333,242.46349,701.3935,733.21094,974,1040
10021781815_2.jpg,148.28992,115.51279,499.13675,516.3915,684,684
10021781815_3.jpg,230.26744,143.55257,565.8051,710.3774,824,824
10022090773_0.jpg,263.31583,177.59607,604.80334,635.52264,866,804
10022090773_1.jpg,179.04187,150.9958,385.7854,412.92505,574,552
10022090773_2.jpg,309.78665,231.256,696.8056,716.4901,938,952
10022189826_0.jpg,161.96887,131.17412,358.7999,394.6192,530,554
10022189826_1.jpg,135.86148,110.2784,324.38403,394.12302,492,516
10022423056_0.jpg,141.72305,97.466354,292.90833,287.59283,418,386
10022989606_0.jpg,141.75786,126.45202,333.07413,452.49677,564,578
10023065833_0.jpg,169.26384,151.15297,448.79926,559.50085,616,658
10023147796_0.jpg,129.18042,109.328476,328.36462,353.33383,476,434
10023147796_1.jpg,163.45053,135.46301,376.35507,380.35114,518,502
10023588805_1.jpg,170.40489,149.1974,322.24933,344.24362,470,516
10023946615_0.jpg,173.75493,100.371346,437.94293,467.41058,604,592
10024390903_0.jpg,223.49777,118.39673,519.8499,596.7771,742,722
10024759026_1.jpg,284.55,365.16745,774.9057,1049.2908,1214,1342
10027676166_1.jpg,258.1948,95.77544,608.79474,673.2384,836,830
10027676166_2.jpg,196.55913,327.71082,654.2885,916.01013,1040,1136
10027676166_3.jpg,194.92989,211.47568,502.64545,624.8793,794,792
1002890475_0.jpg,140.7795,76.77261,318.71103,361.51114,450,454
1002890475_3.jpg,124.81018,119.83237,329.08008,349.70163,460,490
1002891367_1.jpg,218.00955,99.385414,561.38617,745.0158,788,786
10029297463_0.jpg,151.6429,90.25904,315.02118,346.61685,466,438
10029702054_10.jpg,131.29634,82.06498,303.5026,350.9758,436,478
10029702054_12.jpg,121.18222,105.22553,322.69702,386.75958,472,480
10029702054_5.jpg,101.03391,93.98501,259.92984,285.2959,356,388
10029702054_7.jpg,126.79503,99.04486,292.6663,303.08994,416,412
10029836084_0.jpg,193.11038,166.51933,483.60864,500.5678,636,630
10030047675_0.jpg,203.39421,168.12512,503.94305,602.433,728,760
100301707_0.jpg,199.63326,114.43653,456.82413,482.69116,626,609
100301707_1.jpg,139.41956,130.66449,379.79196,437.88785,471,546
100301707_2.jpg,168.52342,119.98911,360.7899,401.5125,518,520
10030632865_0.jpg,394.1663,266.68994,701.32007,806.4009,1068,1140
